0.0,19113.0,94.0,0.999625447506043,0.738512526744424,0.26111292076161896,24.0
0.0,15130.0,94.0,0.999829225394579,0.9987293761127063,0.001099849281872678,29.0
0.0,10513.0,94.0,0.997247836011113,0.8934363874650973,0.10381144854601565,31.0
0.0,26639.0,94.0,0.988433852760142,0.6817029166286894,0.3067309361314525,33.0
0.0,17727.0,94.0,0.999951696867542,0.9910539171527911,0.00889777971475092,105.0
0.0,24715.0,94.0,0.999747745122065,0.20450837201797872,0.7952393731040863,21.0
0.0,26782.0,94.0,0.870862608223484,0.5397152168870636,0.33114739133642046,24.0
0.0,24490.0,94.0,0.999801634907825,0.9367217145796507,0.06307992032817433,25.0
0.0,22050.0,94.0,0.742707163105868,1.1999062988510246e-97,0.742707163105868,26.0
0.0,25709.0,94.0,0.942284401175688,0.7760740710436964,0.1662103301319916,135.0
0.0,10972.0,94.0,0.861265616376356,0.562528140740209,0.29873747563614705,62.0
0.0,16153.0,200.0,0.996936737935372,0.9871992969243879,0.00973744101098406,130.0
0.0,24723.0,286.0,0.488437294182285,0.6191558750297457,0.13071858084746069,22.0
0.0,5414.0,286.0,0.0734152688907277,0.07824804732353567,0.004832778432807966,37.0
0.0,17884.0,286.0,0.991198192348397,0.8617907413320464,0.12940745101635065,24.0
0.0,22639.0,286.0,0.0661176157598652,0.07294277733678421,0.006825161576919009,35.0
0.0,23259.0,286.0,0.55506460743907,0.6280259849148142,0.07296137747574416,25.0
0.0,16138.0,286.0,0.0790795771615344,0.06414097550025695,0.014938601661277445,58.0
0.0,13678.0,286.0,0.0682719495607347,0.07695184429289792,0.008679894732163226,28.0
0.0,11201.0,286.0,0.105571523815875,0.28247924108408706,0.17690771726821206,22.0
0.0,10095.0,286.0,0.0712418755636659,0.09445017048551485,0.02320829492184895,59.0
0.0,248.0,286.0,0.0259995506152184,0.032492987184446785,0.006493436569228385,37.0
0.0,7577.0,286.0,0.999342201591156,0.9995324811789368,0.0001902795877807284,69.0
0.0,26782.0,286.0,0.114702109611266,0.10048829845878833,0.014213811152477676,24.0
0.0,22050.0,286.0,0.257160066486144,0.5521742284086869,0.29501416192254293,26.0
0.0,25709.0,286.0,0.0530901941896851,0.06181081589971873,0.008720621710033627,135.0
0.0,10972.0,286.0,0.137510284141587,0.12696128901271392,0.010548995128873084,62.0
0.0,2585.0,414.0,0.48785726394625,0.4177220169060167,0.07013524704023333,33.0
0.0,8662.0,414.0,0.997195875201866,0.9940738067422846,0.0031220684595814063,50.0
0.0,21005.0,414.0,0.252832019388055,0.24324606047606975,0.009585958911985243,57.0
0.0,25474.0,431.0,0.173094255088063,0.17991142370364893,0.006817168615585928,52.0
0.0,21005.0,432.0,0.746173703950347,0.7555610466650808,0.009387342714733848,57.0
0.0,2585.0,448.0,0.0448981847821681,0.042263836849555494,0.0026343479326126074,33.0
0.0,7089.0,499.0,0.991578009977084,0.9135985043233656,0.07797950565371836,32.0
0.0,10001.0,499.0,0.972561019387605,0.9187199877773411,0.05384103161026388,44.0
0.0,2585.0,499.0,0.0432938705221463,0.044721644969737566,0.0014277744475912693,33.0
